"","SRR3051863","SRR3051864","SRR3051865","SRR3051866","SRR3051867","SRR3051868","SRR3051869","SRR3051870","SRR3051871"
"XLOC_019997",9.1337213453233,9.02981130662439,9.17389453513472,8.59246390720269,8.32054112668535,8.51674642327552,8.3611331256547,8.42506402133915,8.34347162245886
"XLOC_019995",7.75411870290799,7.79937687770299,7.70171144575687,7.45387344102144,7.51775140534774,7.43445737479976,7.83677093577733,7.92519770087744,7.83432751377216
"XLOC_019992",7.76727850059355,7.75174878458827,7.94690464144453,7.6077950056399,7.63386366715467,7.76356451954082,7.76482325952008,7.82033444441807,7.76024985777404
"XLOC_019991",8.54481763300761,8.59113606115511,8.4440744146537,8.07794350529976,7.99869698138706,7.96017424511724,8.5214257629058,8.35454362966574,8.4465890075153
"XLOC_012522",8.42444291559163,8.63596348489397,8.44015043247957,7.8740747001607,8.40421474275108,7.84752598668811,8.28891209009992,8.20783255741489,8.2337220169264
"XLOC_012523",9.08189318201615,8.9526001115401,8.98813613334903,8.89115520178033,8.86375780767859,8.49651014831568,8.16866001837807,8.19549806664307,8.1608285309486
"XLOC_012520",7.59882953315396,7.58774169075406,7.5366099508497,7.320819057526,7.18748098994117,7.43445737479976,7.38475193026974,7.42017131787817,7.18748098994117
"XLOC_012521",9.45447552720874,9.4194364723252,9.30619491279186,8.51942148616422,8.62038029038528,7.96954622348328,8.41431453392316,8.20783255741489,8.03799397319977
"XLOC_002848",11.1086136579945,11.0540278235533,10.8103055654495,10.9955610200445,11.2886623603806,11.2341172048649,11.2863529410076,11.1548914122743,11.1354372901366
"XLOC_005818",10.8244977205528,10.7642037259651,10.7602416056107,11.3259549531614,11.4037864423457,11.0964211406334,11.1875722148232,11.1722889497936,11.1568643018176
"XLOC_005819",9.36777439470783,9.43535996681127,9.52993177733626,9.19333066759559,9.11284152592998,9.18081857461215,8.95475191218352,9.12525324248815,9.08987952651841
"XLOC_005816",8.9948684926377,8.72051252416352,8.81164497521157,8.53672822828563,8.36328028102997,8.42785553755818,9.23820147436643,9.35592942895948,9.66008350188651
"XLOC_005817",12.5508724999539,12.4344219137029,12.3694970647443,12.7901301909895,13.0991543244237,12.9010220850579,12.7333228840578,12.7050448140823,12.618049886423
"XLOC_002847",10.0543261268884,10.0356516362362,10.1141660442072,9.55399398946297,9.66420073972457,9.67393073982791,9.99759733676032,10.1230189717434,10.0305551557328
"XLOC_005812",8.10330097679965,8.0591264509145,7.84905758164526,7.64758960087912,7.78745422367851,7.61422175949747,10.5331908111742,10.4484814181225,10.7666515440159
"XLOC_002841",10.1804204469729,10.4205224064563,9.82713668741131,9.06238329102257,8.6682236079514,8.47064685810515,7.83677093577733,7.89824831435438,8.03799397319977
"XLOC_002842",10.5504504718232,10.6528181600304,10.3804898697482,10.4974226703211,10.8014642256088,10.5702998178636,9.88144204411743,9.88043122879289,9.82473225636801
"XLOC_002843",8.32518539755181,8.0775707913192,8.2401080744253,8.39597480216244,8.43708020687157,8.30584887042255,8.14375152044554,8.17029045082616,8.08801543991615
"XLOC_024789",8.65735949464767,8.4601763865679,8.77757173130198,8.57051642564397,8.7485321525211,8.56090296256085,8.62246675418752,8.9038024894312,9.0188533339433
"XLOC_024788",9.37769516310211,9.45975443057487,9.18218872819748,9.07323288409904,8.96875777233333,8.86578607548992,8.66039074209259,8.70500457754591,8.81411176942608
"XLOC_024786",10.9922640379278,11.2052120740469,10.9575761286996,11.6116423931603,11.5166788000164,11.4343882596355,11.0033030222334,10.8424285941945,10.9763918646786
"XLOC_024785",8.05435295696189,8.00098269342611,8.12637906456353,8.20785437212818,7.99869698138706,8.0572101932614,7.69461424092496,8.03128799361217,7.89128487561234
"XLOC_018717",7.78013096886719,7.93784454597467,7.88075429402412,7.18748098994117,7.59153993464634,7.18748098994117,7.74245411234132,7.75441663418704,7.74882281604479
"XLOC_018716",7.59882953315396,8.08963220515806,7.96077311376017,10.2084090183967,10.3763678388158,9.81303473930368,8.17477465936378,8.06836667973297,8.0598251635058
"XLOC_018715",8.14193960203744,8.08963220515806,8.32787006610326,9.6841489744945,9.80045414959831,9.5492055655555,7.5811082318268,7.62163665065954,7.66078098346042
"XLOC_018714",8.0021024647671,8.01429633220124,7.99430625072587,8.05895053387291,7.94320447109093,8.01466469046801,8.06416693876268,8.17666185317385,8.10174479764065
"XLOC_018713",11.7758985471791,11.8425518327375,11.5917769998589,12.1900949918533,12.383965455801,12.1454614823925,11.9740865534003,11.9495206555812,11.8072293731077
"XLOC_018712",9.04717407224376,8.93185401473645,9.32297588337884,9.08755360932094,8.54734429124027,8.10537508207127,8.51717776503935,8.28409827572758,8.49665464424615
"XLOC_018711",9.58111066798988,9.61596872878934,9.75670583227728,9.67962960015872,9.49678095835655,9.73689407916292,10.7706523420637,10.7003504237008,10.8356169487826
"XLOC_018710",8.0373326422715,8.21699090618747,8.29649479020508,7.84860854026162,7.84379112832643,7.8907493769885,9.47780649326102,9.3337360876104,9.70730148105706
"XLOC_018719",7.72678641850627,7.74170527552196,7.74243059588038,7.7942483325012,7.72487653297324,7.6796470978054,8.22794931726615,8.23793477253787,8.27363328133375
"XLOC_018718",8.84200388733178,8.91340395606489,8.61355499717314,9.31205677808076,9.323522635929,9.43518814364366,8.87392745681561,8.87184283096801,8.94048254225784
"XLOC_019269",7.65112052340811,7.65324218907274,7.5668569765587,7.7942483325012,7.77246987903352,7.96954622348328,7.79676125912872,7.79919659121765,8.10852288771316
"XLOC_006549",8.12670090627967,8.00098269342611,7.97437468532681,7.70136003474221,7.80205306701707,7.7888234741733,7.66883484781898,7.90735281789558,7.78241239925623
"XLOC_006548",8.17886993918994,8.45618152848959,8.43621115486363,9.59799079639839,9.5152849086958,8.95756216738007,8.16250125280773,8.11751068825123,8.04533993963949
"XLOC_006545",11.2820083024911,11.1691408687686,11.0393687324972,11.8996773233993,12.2542981863901,11.8355583551557,11.3782662538481,11.4076533913718,11.2372696081342
"XLOC_006544",8.9948684926377,9.21772952235542,9.2891940458908,8.7585766648724,8.70406303700311,8.58935630421281,8.92247655646419,8.8847296350111,8.7058353897697
"XLOC_006547",7.89525426686726,7.94514479156815,7.91830553731484,7.18748098994117,7.48908451086345,7.18748098994117,7.73090679105843,7.99230337387013,7.86344959534502
"XLOC_006546",9.78712809790017,9.84959684112579,9.77663693125904,12.1459121526688,12.0236027879712,11.5010879629436,10.0852091629516,10.1478061990104,10.2004979783726
"XLOC_006541",7.18748098994117,7.40191871607675,7.33664715164146,7.41826535583097,7.37843992479292,7.40143397057907,7.84637015023004,7.88901612516353,7.85389342171281
"XLOC_006543",7.68283140229943,8.55534521332819,8.20045787650571,8.54811054871162,8.47515698696569,8.85842557909691,8.53406776642566,8.39043518693865,8.11524496260074
"XLOC_006542",7.18748098994117,7.40191871607675,7.18748098994117,7.41826535583097,7.42127183490665,7.18748098994117,8.08481201848466,7.92519770087744,7.9844613289381
"XLOC_009252",8.15690544005911,7.81736556785813,7.84905758164526,7.18748098994117,7.8701102247745,7.63151320652244,7.96763905032413,7.9339468288061,7.79317325714425
"XLOC_009253",8.29392879467049,8.35961282327929,8.54117020509551,7.58636584253944,7.59153993464634,7.84752598668811,8.85519927502447,8.65529110285743,8.56126255925006
"XLOC_032389",8.20028736710817,8.38572687649162,8.24494260071546,7.84860854026162,7.88286996421118,7.8362372688758,8.13740742144331,8.20783255741489,7.95201047263104
"XLOC_009257",7.43606695725587,7.40191871607675,7.42317626758954,7.64758960087912,7.48908451086345,7.46352500302219,7.61242913447769,7.53604651270709,7.41785133653535
"XLOC_032384",10.1216594961029,9.86886360652195,10.0157332578604,9.96458289717814,9.93016449065648,9.83403235929886,9.68393537956951,9.79277433278386,9.74166712397982
"XLOC_009259",9.7706439475678,9.84441304167053,9.63496084328079,10.1420641526561,10.2729149319186,9.85983510163432,9.53790869078833,9.42033755269151,9.4365260316428
"XLOC_032386",10.4978729643043,10.4324939220102,10.6871901223229,10.2965969918243,10.2063400165871,9.91331323508931,9.65394854223988,9.74756685806338,9.83231427952787
"XLOC_032380",7.46532292245445,7.5425165975859,7.5366099508497,7.53951194246936,7.18748098994117,7.18748098994117,7.18748098994117,7.18748098994117,7.51292959574728
"XLOC_032381",7.98383951429909,7.95951973746799,8.09250015249963,7.62815560222855,7.74121840912103,7.7888234741733,9.14981539831899,9.1357445810664,9.20403188229099
"XLOC_032382",9.24516343382928,9.52049682482981,9.14443012615951,9.53144136683555,9.94363736162214,9.21721886902869,9.96577802953494,9.94446866654023,10.0239905976227
"XLOC_032383",7.97453293247389,8.08362433567378,8.12637906456353,8.35576633656787,8.40421474275108,8.14343130378023,8.59906697291916,8.62355498205285,8.51863433536793
"XLOC_001005",7.18748098994117,7.18748098994117,7.18748098994117,7.18748098994117,7.18748098994117,7.18748098994117,7.79676125912872,7.7055681825473,7.64676934910677
"XLOC_001004",7.6672476135555,7.78080975041638,7.74243059588038,8.6402821526906,8.04024680834981,7.96017424511724,11.1578857505023,11.0652238066053,11.0140946354259
"XLOC_001007",7.51602586864778,7.18748098994117,7.42317626758954,7.18748098994117,7.56856881536992,7.70918970282585,8.5214257629058,8.71617123385942,8.80742424492997
"XLOC_001006",7.18748098994117,7.18748098994117,7.4456149909948,7.18748098994117,7.18748098994117,7.18748098994117,9.77320326223165,9.3603231822038,9.6923029468489
"XLOC_001000",7.18748098994117,7.60169604682639,7.90354027173493,7.68410824701949,7.48908451086345,7.72332570891763,7.99869627140263,8.03884797998323,8.0949094217294
"XLOC_001003",7.90568505137673,7.67692144638845,7.75213100486888,7.64758960087912,7.61324319562655,7.63151320652244,7.18748098994117,7.35210696955004,7.18748098994117
"XLOC_001009",11.285157505835,11.4439113317902,11.6455548736118,10.4746266165242,10.5518295994427,10.9996952270305,11.1965840116744,11.323788605129,11.2141862583391
"XLOC_001008",9.9580767109723,9.84700738930146,9.77927255016995,10.0741063450917,10.2759358144131,9.44912171456046,9.29464740923877,9.30887852291898,9.31549523252486
"XLOC_014754",7.49174793243338,7.65324218907274,7.5366099508497,7.18748098994117,7.18748098994117,7.18748098994117,7.18748098994117,7.42017131787817,7.41785133653535
"XLOC_007714",7.18748098994117,7.18748098994117,7.18748098994117,7.18748098994117,7.18748098994117,7.18748098994117,7.8651332685187,7.91633444331089,7.84418830404499
"XLOC_033260",10.2693290307073,10.2873230515119,10.2666705175309,9.79042312231211,9.73291625362206,9.88013380371432,10.2377565305299,10.2347213026135,10.29573847766
"XLOC_033264",7.71256112128504,7.8084403392025,7.85713262549696,7.18748098994117,7.59153993464634,7.18748098994117,8.16866001837807,8.22601597735689,8.22787339265081
"XLOC_033265",8.14945581564032,8.08362433567378,8.08088377663727,8.11462226337418,8.07965561973331,7.82473506205111,8.04296235929608,7.86050029081177,8.06696785819834
"XLOC_033267",7.43606695725587,7.5425165975859,7.46623582580399,7.58636584253944,7.54408478427551,7.43445737479976,7.18748098994117,7.53604651270709,7.61733073417332
"XLOC_033268",7.65112052340811,7.61518336320558,7.18748098994117,7.6077950056399,7.69052748304391,7.72332570891763,7.46624774651476,7.55480266405302,7.46947660786686
"XLOC_033269",7.65112052340811,7.18748098994117,7.48541650768983,7.66620994566616,7.70799760504592,7.66416165299307,7.38475193026974,7.62163665065954,7.56880204768415
"XLOC_009788",8.70533170848927,8.67578196535678,8.7630733085039,8.29211315745684,8.23673924316612,8.47064685810515,8.89541056146605,8.9038024894312,8.76647048576233
"XLOC_009789",10.4249653030956,10.3945217369775,10.2832443491021,10.0483906691941,10.0733542573521,10.2455201472542,10.2897351937756,10.2427788727581,10.3214996470236
"XLOC_009782",7.49174793243338,7.49046387060478,7.4456149909948,7.37598250044087,7.42127183490665,7.40143397057907,7.46624774651476,7.69258395916001,7.64676934910677
"XLOC_009783",7.82883135056004,8.12476951575238,7.96760637752858,8.36258402681276,8.39750955300077,8.33030856886717,8.58717545452321,8.41037051868509,8.54865306706037
